latitude,longitude,recorded_at,day_of_week,day_of_week_num,is_weekend,month,hour,period,noise_class,noise_level_dba
43.282207,76.893762,2026-02-10T12:13:35+05:00,Tuesday,1,0,2,12,daytime,building_noise,75.58
43.239629,76.916629,2026-04-11T16:37:28+05:00,Saturday,5,1,4,16,daytime,transport,55.62
43.240764,76.921067,2026-03-31T13:21:37+05:00,Tuesday,1,0,3,13,daytime,transport,64.47
43.236965,76.956895,2025-12-27T15:48:13+05:00,Saturday,5,1,12,15,daytime,human,60.69
43.236217,76.91749,2026-04-09T17:30:27+05:00,Thursday,3,0,4,17,evening,transport,70.1
43.233059,76.976163,2026-05-10T16:09:24+05:00,Sunday,6,1,5,16,daytime,animals,42.15
43.250039,76.938903,2025-12-24T20:13:36+05:00,Wednesday,2,0,12,20,evening,alert,78.34
43.34045,76.948614,2026-03-30T22:41:13+05:00,Monday,0,0,3,22,late_evening,transport,69.49
43.2203,76.925273,2026-03-30T10:57:04+05:00,Monday,0,0,3,10,morning,transport,68.54
43.283884,76.897983,2026-03-16T12:18:15+05:00,Monday,0,0,3,12,daytime,building_noise,75.22
43.219244,76.901894,2026-03-08T23:05:10+05:00,Sunday,6,1,3,23,late_evening,others,46.72
43.25356,76.945475,2025-12-30T08:43:00+05:00,Tuesday,1,0,12,8,morning,others,62.4
43.236471,76.92165,2026-03-31T16:27:54+05:00,Tuesday,1,0,3,16,daytime,transport,53.04
43.235932,76.917493,2026-02-17T08:55:36+05:00,Tuesday,1,0,2,8,morning,transport,66.34
43.217946,76.899376,2026-02-21T06:57:20+05:00,Saturday,5,1,2,6,morning,others,50.42
43.243544,76.933202,2025-11-24T08:34:40+05:00,Monday,0,0,11,8,morning,alert,66.9
43.263109,76.954465,2026-01-23T07:12:20+05:00,Friday,4,0,1,7,morning,transport,58.08
43.263933,76.928473,2026-01-03T08:06:57+05:00,Saturday,5,1,1,8,morning,human,62.41
43.217687,76.930686,2026-04-06T19:40:29+05:00,Monday,0,0,4,19,evening,transport,76.0
43.284445,76.897062,2026-01-02T16:49:46+05:00,Friday,4,0,1,16,daytime,building_noise,74.55
43.258582,76.945425,2026-01-05T21:28:43+05:00,Monday,0,0,1,21,late_evening,human,62.99
43.243512,76.864285,2026-03-27T23:42:39+05:00,Friday,4,0,3,23,late_evening,transport,61.5
43.23302,76.978239,2026-01-16T20:48:27+05:00,Friday,4,0,1,20,evening,others,46.1
43.260936,76.966669,2026-04-03T13:31:31+05:00,Friday,4,0,4,13,daytime,human,57.07
43.341683,76.949718,2026-03-03T17:17:21+05:00,Tuesday,1,0,3,17,evening,transport,81.36
43.279152,76.892121,2026-01-07T17:31:43+05:00,Wednesday,2,0,1,17,evening,building_noise,78.59
43.23663,76.916149,2026-03-02T07:30:27+05:00,Monday,0,0,3,7,morning,transport,70.48
43.259369,76.96829,2025-11-16T21:39:09+05:00,Sunday,6,1,11,21,late_evening,others,45.89
43.220059,76.926666,2026-01-19T16:41:59+05:00,Monday,0,0,1,16,daytime,transport,68.24
43.218269,76.932352,2026-04-11T18:37:35+05:00,Saturday,5,1,4,18,evening,transport,73.66
43.249535,76.941201,2026-04-04T15:22:04+05:00,Saturday,5,1,4,15,daytime,animals,49.74
43.24151,76.925767,2025-12-11T14:29:31+05:00,Thursday,3,0,12,14,daytime,transport,68.49
43.257161,76.942421,2026-04-09T16:02:19+05:00,Thursday,3,0,4,16,daytime,others,61.87
43.241524,76.919891,2025-12-07T15:35:58+05:00,Sunday,6,1,12,15,daytime,transport,65.09
43.255435,76.943463,2025-12-23T19:55:15+05:00,Tuesday,1,0,12,19,evening,human,62.77
43.231517,76.955603,2026-04-12T14:20:45+05:00,Sunday,6,1,4,14,daytime,human,62.09
43.257531,76.967627,2026-01-03T19:26:57+05:00,Saturday,5,1,1,19,evening,animals,53.68
43.262659,76.82359,2026-04-02T05:45:26+05:00,Thursday,3,0,4,5,night,others,35.0
43.239559,76.930711,2026-04-21T18:13:26+05:00,Tuesday,1,0,4,18,evening,alert,71.72
43.233763,76.955323,2025-12-03T19:36:46+05:00,Wednesday,2,0,12,19,evening,transport,70.46
43.24832,76.944026,2026-03-20T12:22:40+05:00,Friday,4,0,3,12,daytime,human,60.6
43.263484,76.953708,2026-04-19T15:10:48+05:00,Sunday,6,1,4,15,daytime,human,58.27
43.241342,76.931701,2026-02-18T22:24:38+05:00,Wednesday,2,0,2,22,late_evening,alert,72.18
43.264205,76.953276,2025-11-15T18:29:26+05:00,Saturday,5,1,11,18,evening,human,68.29
43.288198,76.891926,2025-11-10T14:21:05+05:00,Monday,0,0,11,14,daytime,building_noise,73.55
43.257122,76.948463,2025-12-28T16:31:07+05:00,Sunday,6,1,12,16,daytime,human,60.82
43.248478,76.93911,2025-12-01T07:26:17+05:00,Monday,0,0,12,7,morning,human,60.35
43.238377,76.92175,2026-01-20T17:14:18+05:00,Tuesday,1,0,1,17,evening,transport,77.52
43.264204,76.818235,2026-02-17T12:23:09+05:00,Tuesday,1,0,2,12,daytime,others,55.35
43.235478,76.954221,2026-01-02T17:11:30+05:00,Friday,4,0,1,17,evening,transport,71.61
43.23938,76.928864,2026-01-25T19:56:09+05:00,Sunday,6,1,1,19,evening,alert,77.85
43.214139,76.926641,2026-02-12T07:45:57+05:00,Thursday,3,0,2,7,morning,transport,73.91
43.241979,76.925739,2026-01-01T08:26:29+05:00,Thursday,3,0,1,8,morning,transport,81.28
43.251287,76.940476,2026-05-05T07:17:07+05:00,Tuesday,1,0,5,7,morning,human,67.02
43.351808,77.034841,2026-03-31T16:06:35+05:00,Tuesday,1,0,3,16,daytime,transport,67.24
43.250087,76.866473,2026-03-14T17:39:57+05:00,Saturday,5,1,3,17,evening,transport,72.46
43.254928,76.944418,2026-04-29T17:51:38+05:00,Wednesday,2,0,4,17,evening,human,71.79
43.258885,76.975215,2026-01-07T19:12:01+05:00,Wednesday,2,0,1,19,evening,animals,52.39
43.246533,76.938814,2026-03-26T08:13:00+05:00,Thursday,3,0,3,8,morning,human,69.91
43.243705,76.858165,2026-04-06T01:25:31+05:00,Monday,0,0,4,1,night,transport,57.02
43.257239,76.974499,2025-11-27T08:18:11+05:00,Thursday,3,0,11,8,morning,animals,40.31
43.266754,76.926147,2026-03-21T08:48:05+05:00,Saturday,5,1,3,8,morning,others,61.12
43.236046,76.958288,2026-03-30T07:42:09+05:00,Monday,0,0,3,7,morning,transport,74.43
43.238766,76.921507,2025-11-20T19:52:30+05:00,Thursday,3,0,11,19,evening,transport,80.97
43.218615,76.927292,2026-04-26T19:48:59+05:00,Sunday,6,1,4,19,evening,transport,71.44
43.230905,76.974379,2026-03-23T11:15:58+05:00,Monday,0,0,3,11,daytime,human,54.8
43.259837,76.944325,2026-02-12T17:38:37+05:00,Thursday,3,0,2,17,evening,human,62.42
43.24718,76.858873,2025-12-16T08:43:12+05:00,Tuesday,1,0,12,8,morning,transport,72.06
43.262713,76.953899,2025-12-16T06:40:13+05:00,Tuesday,1,0,12,6,morning,others,38.53
43.217783,76.927668,2026-01-16T17:06:50+05:00,Friday,4,0,1,17,evening,transport,76.13
43.230273,76.974256,2026-03-19T08:40:20+05:00,Thursday,3,0,3,8,morning,others,47.68
43.23759,76.930704,2026-02-10T10:00:57+05:00,Tuesday,1,0,2,10,morning,alert,68.91
43.259102,76.944037,2026-05-08T15:31:25+05:00,Friday,4,0,5,15,daytime,animals,48.91
43.277806,76.893986,2026-01-05T17:06:13+05:00,Monday,0,0,1,17,evening,building_noise,78.15
43.239904,76.928029,2026-05-03T22:36:57+05:00,Sunday,6,1,5,22,late_evening,alert,71.51
43.284296,76.892877,2026-03-26T08:30:21+05:00,Thursday,3,0,3,8,morning,building_noise,80.88
43.248451,76.944902,2025-11-15T01:02:29+05:00,Saturday,5,1,11,1,night,human,59.67
43.257296,76.946716,2026-02-26T13:16:51+05:00,Thursday,3,0,2,13,daytime,human,60.28
43.23742,76.931568,2025-12-20T17:33:15+05:00,Saturday,5,1,12,17,evening,alert,66.97
43.249213,76.938802,2026-02-21T02:53:33+05:00,Saturday,5,1,2,2,night,building_noise,65.19
43.247951,76.863486,2026-01-12T18:11:49+05:00,Monday,0,0,1,18,evening,transport,77.73
43.340557,76.948958,2025-12-18T16:30:49+05:00,Thursday,3,0,12,16,daytime,others,62.38
43.220447,76.931292,2026-02-26T07:08:44+05:00,Thursday,3,0,2,7,morning,transport,81.47
43.280072,76.895301,2026-01-05T17:12:58+05:00,Monday,0,0,1,17,evening,building_noise,84.23
43.26455,76.823239,2026-04-26T15:53:33+05:00,Sunday,6,1,4,15,daytime,others,56.04
43.253657,76.945715,2026-02-08T17:04:56+05:00,Sunday,6,1,2,17,evening,human,67.71
43.237329,76.915734,2026-02-18T13:32:19+05:00,Wednesday,2,0,2,13,daytime,transport,61.26
43.22353,76.899734,2025-12-14T06:44:34+05:00,Sunday,6,1,12,6,morning,others,37.4
43.218154,76.925945,2026-04-22T17:22:29+05:00,Wednesday,2,0,4,17,evening,transport,79.37
43.238473,76.917584,2025-11-15T20:42:14+05:00,Saturday,5,1,11,20,evening,transport,63.14
43.231685,76.958141,2025-11-05T20:02:50+05:00,Wednesday,2,0,11,20,evening,human,61.93
43.260486,76.973225,2026-02-25T08:54:40+05:00,Wednesday,2,0,2,8,morning,animals,48.76
43.25892,76.974222,2025-11-30T12:32:26+05:00,Sunday,6,1,11,12,daytime,human,54.07
43.351786,77.040532,2026-03-12T08:07:52+05:00,Thursday,3,0,3,8,morning,transport,75.54
43.262755,76.823537,2026-01-07T17:08:32+05:00,Wednesday,2,0,1,17,evening,human,63.91
43.239412,76.921261,2026-03-24T09:40:13+05:00,Tuesday,1,0,3,9,morning,transport,75.69
43.245577,76.864344,2026-03-28T18:04:19+05:00,Saturday,5,1,3,18,evening,transport,75.64
43.260416,76.96977,2026-04-19T23:12:29+05:00,Sunday,6,1,4,23,late_evening,animals,38.94
43.232533,76.95537,2026-04-15T23:51:26+05:00,Wednesday,2,0,4,23,late_evening,human,66.83
43.247859,76.940335,2026-04-04T11:48:19+05:00,Saturday,5,1,4,11,daytime,transport,66.63
43.21625,76.933797,2025-12-14T13:00:15+05:00,Sunday,6,1,12,13,daytime,transport,65.96
43.219487,76.902949,2026-01-16T07:10:52+05:00,Friday,4,0,1,7,morning,others,51.1
43.257821,76.965016,2026-01-21T09:17:26+05:00,Wednesday,2,0,1,9,morning,animals,38.68
43.35288,77.04168,2026-03-06T09:25:33+05:00,Friday,4,0,3,9,morning,transport,77.12
43.226223,76.903605,2026-01-11T20:50:28+05:00,Sunday,6,1,1,20,evening,others,46.7
43.350714,77.035096,2025-11-25T11:49:51+05:00,Tuesday,1,0,11,11,daytime,alert,75.0
43.237304,76.929851,2026-01-09T21:13:06+05:00,Friday,4,0,1,21,late_evening,alert,75.25
43.233301,76.976391,2026-03-18T18:27:34+05:00,Wednesday,2,0,3,18,evening,human,55.93
43.235389,76.959636,2026-04-02T21:24:11+05:00,Thursday,3,0,4,21,late_evening,transport,69.22
43.239921,76.914476,2025-12-30T11:26:54+05:00,Tuesday,1,0,12,11,daytime,transport,58.36
43.339584,76.944408,2025-12-26T19:16:29+05:00,Friday,4,0,12,19,evening,transport,73.82
43.260412,76.972462,2025-12-16T11:02:52+05:00,Tuesday,1,0,12,11,daytime,others,48.76
43.238844,76.918023,2026-02-12T11:51:40+05:00,Thursday,3,0,2,11,daytime,transport,61.24
43.256565,76.945741,2025-12-30T06:31:55+05:00,Tuesday,1,0,12,6,morning,human,60.3
43.284377,76.894188,2026-03-02T08:37:17+05:00,Monday,0,0,3,8,morning,building_noise,74.27
43.236825,76.955481,2026-04-08T11:24:38+05:00,Wednesday,2,0,4,11,daytime,human,64.55
43.281484,76.894838,2025-12-11T10:57:30+05:00,Thursday,3,0,12,10,morning,building_noise,71.22
43.25863,76.945432,2026-03-13T07:00:54+05:00,Friday,4,0,3,7,morning,human,67.91
43.234245,76.922753,2025-11-22T09:07:11+05:00,Saturday,5,1,11,9,morning,alert,78.22
43.264874,76.824966,2026-01-31T18:19:54+05:00,Saturday,5,1,1,18,evening,human,70.82
43.265631,76.927939,2026-04-12T22:41:52+05:00,Sunday,6,1,4,22,late_evening,human,58.67
43.261827,76.954556,2026-01-16T04:18:51+05:00,Friday,4,0,1,4,night,others,35.0
43.241075,76.918632,2026-02-06T04:08:40+05:00,Friday,4,0,2,4,night,transport,38.54
43.260706,76.946053,2026-03-29T21:35:58+05:00,Sunday,6,1,3,21,late_evening,human,68.2
43.250317,76.943687,2026-05-06T00:17:29+05:00,Wednesday,2,0,5,0,night,human,54.52
43.233552,76.976821,2025-11-16T22:51:14+05:00,Sunday,6,1,11,22,late_evening,others,44.57
43.259052,76.946948,2025-11-10T21:02:16+05:00,Monday,0,0,11,21,late_evening,human,61.39
43.219062,76.899477,2025-12-04T16:45:58+05:00,Thursday,3,0,12,16,daytime,human,49.95
43.238297,76.91587,2025-11-25T11:47:32+05:00,Tuesday,1,0,11,11,daytime,transport,62.11
43.350376,77.042705,2026-04-20T17:01:33+05:00,Monday,0,0,4,17,evening,transport,80.35
43.265093,76.92905,2026-04-25T18:47:11+05:00,Saturday,5,1,4,18,evening,human,71.7
43.266669,76.927713,2025-11-17T07:11:12+05:00,Monday,0,0,11,7,morning,human,66.52
43.237688,76.922685,2026-03-14T12:30:20+05:00,Saturday,5,1,3,12,daytime,animals,54.12
43.277962,76.889388,2026-04-10T19:41:11+05:00,Friday,4,0,4,19,evening,transport,69.44
43.256906,76.942632,2025-12-08T19:43:38+05:00,Monday,0,0,12,19,evening,building_noise,67.73
43.250247,76.865078,2025-12-09T21:55:39+05:00,Tuesday,1,0,12,21,late_evening,others,64.68
43.241783,76.928218,2025-12-22T09:28:53+05:00,Monday,0,0,12,9,morning,alert,71.06
43.23597,76.976329,2026-01-26T07:47:05+05:00,Monday,0,0,1,7,morning,others,45.81
43.263307,76.930826,2025-11-05T15:50:14+05:00,Wednesday,2,0,11,15,daytime,others,56.94
43.257876,76.944319,2026-03-07T20:48:24+05:00,Saturday,5,1,3,20,evening,human,70.84
43.236041,76.919845,2026-01-31T05:21:21+05:00,Saturday,5,1,1,5,night,transport,51.6
43.217419,76.924831,2025-11-20T16:42:04+05:00,Thursday,3,0,11,16,daytime,human,69.47
43.262427,76.824317,2025-12-28T11:17:11+05:00,Sunday,6,1,12,11,daytime,human,64.21
43.354671,77.041647,2026-03-16T20:44:35+05:00,Monday,0,0,3,20,evening,transport,73.17
43.252959,76.946565,2026-03-04T09:44:13+05:00,Wednesday,2,0,3,9,morning,human,66.62
43.263854,76.958021,2026-03-26T13:56:29+05:00,Thursday,3,0,3,13,daytime,human,64.13
43.232721,76.95268,2026-01-18T17:51:13+05:00,Sunday,6,1,1,17,evening,human,65.3
43.238491,76.921113,2026-04-09T07:15:29+05:00,Thursday,3,0,4,7,morning,human,77.12
43.254779,76.943704,2026-01-08T23:45:53+05:00,Thursday,3,0,1,23,late_evening,human,68.25
43.254877,76.94738,2026-02-05T16:19:02+05:00,Thursday,3,0,2,16,daytime,human,66.31
43.237826,76.928266,2025-12-28T20:34:49+05:00,Sunday,6,1,12,20,evening,alert,69.2
43.220434,76.927897,2026-05-10T14:25:26+05:00,Sunday,6,1,5,14,daytime,transport,67.73
43.220952,76.927778,2025-11-11T21:42:13+05:00,Tuesday,1,0,11,21,late_evening,transport,66.58
43.233994,76.918079,2026-01-18T21:06:37+05:00,Sunday,6,1,1,21,late_evening,transport,58.92
43.275562,76.890754,2026-04-03T09:23:18+05:00,Friday,4,0,4,9,morning,building_noise,76.37
43.223426,76.928608,2025-11-06T22:49:28+05:00,Thursday,3,0,11,22,late_evening,transport,74.23
43.281731,76.89214,2025-12-26T16:59:39+05:00,Friday,4,0,12,16,daytime,building_noise,78.86
43.26548,76.928934,2026-01-10T11:03:58+05:00,Saturday,5,1,1,11,daytime,human,63.78
43.215575,76.930431,2026-04-29T06:15:29+05:00,Wednesday,2,0,4,6,morning,transport,62.32
43.239281,76.921443,2026-02-14T21:44:05+05:00,Saturday,5,1,2,21,late_evening,building_noise,64.14
43.258853,76.974465,2025-12-22T10:15:49+05:00,Monday,0,0,12,10,morning,human,58.23
43.35206,77.037908,2026-04-15T22:33:44+05:00,Wednesday,2,0,4,22,late_evening,transport,67.05
43.218618,76.924633,2026-03-29T18:03:10+05:00,Sunday,6,1,3,18,evening,transport,77.87
43.253435,76.944486,2026-01-19T15:37:47+05:00,Monday,0,0,1,15,daytime,human,67.52
43.236907,76.929533,2026-03-04T12:07:43+05:00,Wednesday,2,0,3,12,daytime,transport,61.56
43.33727,76.954348,2025-12-06T15:47:14+05:00,Saturday,5,1,12,15,daytime,human,66.21
43.257144,76.969515,2025-12-28T10:43:42+05:00,Sunday,6,1,12,10,morning,human,52.72
43.263944,76.928391,2025-12-15T07:14:41+05:00,Monday,0,0,12,7,morning,human,67.0
43.262842,76.953127,2026-04-26T16:22:25+05:00,Sunday,6,1,4,16,daytime,human,64.05
43.21673,76.927981,2026-04-01T07:58:57+05:00,Wednesday,2,0,4,7,morning,transport,85.06
43.240511,76.930566,2026-04-23T18:18:11+05:00,Thursday,3,0,4,18,evening,transport,63.45
43.256543,76.944948,2026-02-10T09:14:59+05:00,Tuesday,1,0,2,9,morning,transport,67.36
43.22314,76.904414,2026-04-16T23:02:53+05:00,Thursday,3,0,4,23,late_evening,others,40.59
43.279877,76.890134,2026-04-29T17:02:07+05:00,Wednesday,2,0,4,17,evening,building_noise,70.4
43.236756,76.915828,2025-12-14T08:53:04+05:00,Sunday,6,1,12,8,morning,others,55.38
43.261803,76.968619,2025-11-29T10:25:49+05:00,Saturday,5,1,11,10,morning,human,58.34
43.223827,76.903059,2026-05-10T11:08:54+05:00,Sunday,6,1,5,11,daytime,human,62.39
43.254423,76.946477,2026-02-04T19:31:27+05:00,Wednesday,2,0,2,19,evening,human,65.26
43.244452,76.857752,2026-01-21T08:52:09+05:00,Wednesday,2,0,1,8,morning,transport,78.76
43.284009,76.89318,2025-12-11T17:12:29+05:00,Thursday,3,0,12,17,evening,building_noise,78.41
43.262867,76.953107,2026-03-01T20:32:42+05:00,Sunday,6,1,3,20,evening,human,53.01
43.279639,76.892434,2026-01-09T08:52:54+05:00,Friday,4,0,1,8,morning,building_noise,76.74
43.263605,76.954395,2026-02-16T17:57:49+05:00,Monday,0,0,2,17,evening,human,55.63
43.218723,76.902977,2026-01-08T21:26:33+05:00,Thursday,3,0,1,21,late_evening,transport,50.93
43.232479,76.973327,2026-04-20T15:38:31+05:00,Monday,0,0,4,15,daytime,animals,46.12
43.23317,76.978355,2025-12-03T08:28:08+05:00,Wednesday,2,0,12,8,morning,others,43.2
43.281761,76.895561,2026-05-10T19:39:24+05:00,Sunday,6,1,5,19,evening,alert,75.71
43.251719,76.942055,2025-12-31T18:29:50+05:00,Wednesday,2,0,12,18,evening,building_noise,69.21
43.24557,76.861794,2025-11-20T08:15:47+05:00,Thursday,3,0,11,8,morning,transport,75.9
43.237191,76.930141,2026-02-19T06:13:07+05:00,Thursday,3,0,2,6,morning,transport,60.69
43.230469,76.954699,2026-03-02T17:44:32+05:00,Monday,0,0,3,17,evening,transport,73.12
43.284967,76.898926,2025-11-28T07:22:43+05:00,Friday,4,0,11,7,morning,transport,65.69
43.233977,76.975438,2025-11-07T18:21:17+05:00,Friday,4,0,11,18,evening,human,56.05
43.287359,76.898804,2026-02-13T13:04:03+05:00,Friday,4,0,2,13,daytime,building_noise,72.8
43.26705,76.928471,2026-02-17T16:58:31+05:00,Tuesday,1,0,2,16,daytime,human,56.5
43.22018,76.926462,2026-02-14T16:52:26+05:00,Saturday,5,1,2,16,daytime,transport,66.44
43.240136,76.923121,2026-04-06T14:19:59+05:00,Monday,0,0,4,14,daytime,transport,68.56
43.237898,76.930188,2025-12-06T09:07:28+05:00,Saturday,5,1,12,9,morning,alert,72.34
43.262096,76.957814,2025-11-01T09:24:31+05:00,Saturday,5,1,11,9,morning,human,68.52
43.249025,76.939454,2026-04-30T13:57:10+05:00,Thursday,3,0,4,13,daytime,human,59.95
43.2634,76.953085,2026-03-15T12:43:01+05:00,Sunday,6,1,3,12,daytime,human,65.47
43.288192,76.891126,2026-01-06T18:16:06+05:00,Tuesday,1,0,1,18,evening,building_noise,78.56
43.340726,76.949849,2025-11-23T09:33:20+05:00,Sunday,6,1,11,9,morning,transport,72.59
43.266944,76.926728,2025-11-27T02:29:41+05:00,Thursday,3,0,11,2,night,human,47.31
43.264584,76.92733,2026-03-27T00:42:08+05:00,Friday,4,0,3,0,night,human,49.57
43.234034,76.916795,2026-04-04T10:01:12+05:00,Saturday,5,1,4,10,morning,alert,65.29
43.263455,76.953752,2026-02-24T18:30:53+05:00,Tuesday,1,0,2,18,evening,human,63.69
43.236311,76.917379,2026-03-21T17:25:31+05:00,Saturday,5,1,3,17,evening,alert,71.7
43.22422,76.903487,2025-12-18T15:16:28+05:00,Thursday,3,0,12,15,daytime,human,49.57
43.235157,76.920593,2026-01-23T09:16:31+05:00,Friday,4,0,1,9,morning,transport,78.75
43.261689,76.970652,2026-01-06T16:55:14+05:00,Tuesday,1,0,1,16,daytime,human,60.86
43.256511,76.970572,2025-11-21T08:00:55+05:00,Friday,4,0,11,8,morning,animals,43.8
43.261739,76.922423,2026-04-19T20:30:07+05:00,Sunday,6,1,4,20,evening,human,67.05
43.260677,76.953435,2026-05-09T07:31:03+05:00,Saturday,5,1,5,7,morning,others,49.92
43.259211,76.972963,2025-12-28T18:10:46+05:00,Sunday,6,1,12,18,evening,human,60.07
43.258867,76.973321,2025-11-09T00:44:37+05:00,Sunday,6,1,11,0,night,animals,35.0
43.238107,76.932185,2026-02-12T19:40:01+05:00,Thursday,3,0,2,19,evening,alert,71.04
43.240253,76.919725,2026-02-27T08:08:28+05:00,Friday,4,0,2,8,morning,transport,75.96
43.262406,76.953821,2026-01-15T10:39:26+05:00,Thursday,3,0,1,10,morning,human,61.34
43.232095,76.955209,2026-02-25T08:50:31+05:00,Wednesday,2,0,2,8,morning,others,67.38
43.22081,76.9271,2025-12-05T17:16:43+05:00,Friday,4,0,12,17,evening,transport,81.63
43.253823,76.944135,2025-12-21T15:13:57+05:00,Sunday,6,1,12,15,daytime,human,58.54
43.254556,76.9439,2026-04-24T05:50:36+05:00,Friday,4,0,4,5,night,human,43.62
43.259145,76.965975,2025-11-13T08:54:44+05:00,Thursday,3,0,11,8,morning,others,46.82
43.224455,76.89869,2026-03-01T13:10:30+05:00,Sunday,6,1,3,13,daytime,animals,46.48
43.261655,76.965314,2025-11-15T23:17:00+05:00,Saturday,5,1,11,23,late_evening,others,50.53
43.338065,76.94786,2026-03-16T20:45:58+05:00,Monday,0,0,3,20,evening,transport,67.0
43.256242,76.944742,2025-11-27T19:31:01+05:00,Thursday,3,0,11,19,evening,human,67.26
43.23953,76.932185,2026-03-21T10:11:23+05:00,Saturday,5,1,3,10,morning,alert,69.13
43.237859,76.929462,2026-01-31T20:32:22+05:00,Saturday,5,1,1,20,evening,others,57.9
43.258658,76.973753,2025-12-13T21:05:36+05:00,Saturday,5,1,12,21,late_evening,animals,35.0
43.223185,76.899175,2026-01-17T18:09:24+05:00,Saturday,5,1,1,18,evening,human,64.97
43.280323,76.891636,2026-04-10T06:37:37+05:00,Friday,4,0,4,6,morning,transport,54.03
43.23813,76.915728,2025-12-04T02:07:47+05:00,Thursday,3,0,12,2,night,transport,47.16
43.250575,76.937253,2025-12-07T14:07:16+05:00,Sunday,6,1,12,14,daytime,human,60.14
43.261321,76.953138,2025-12-20T17:16:04+05:00,Saturday,5,1,12,17,evening,human,68.3
43.358725,77.03686,2026-02-15T17:26:21+05:00,Sunday,6,1,2,17,evening,alert,80.77
43.237575,76.919129,2025-11-01T08:30:26+05:00,Saturday,5,1,11,8,morning,transport,67.62
43.338631,76.947861,2026-03-28T08:51:06+05:00,Saturday,5,1,3,8,morning,building_noise,71.94
43.239107,76.927332,2026-04-11T09:27:26+05:00,Saturday,5,1,4,9,morning,alert,70.82
43.234373,76.976286,2025-11-21T10:35:22+05:00,Friday,4,0,11,10,morning,building_noise,56.26
43.23623,76.952758,2026-01-10T15:53:42+05:00,Saturday,5,1,1,15,daytime,human,67.09
43.236229,76.916899,2026-02-23T16:14:26+05:00,Monday,0,0,2,16,daytime,transport,58.16
43.235882,76.930635,2025-11-14T09:26:49+05:00,Friday,4,0,11,9,morning,alert,73.85
43.216598,76.923707,2025-12-28T17:46:30+05:00,Sunday,6,1,12,17,evening,transport,72.11
43.233775,76.956791,2025-11-26T17:43:38+05:00,Wednesday,2,0,11,17,evening,human,75.4
43.262203,76.822326,2026-05-05T00:09:06+05:00,Tuesday,1,0,5,0,night,human,41.23
43.220374,76.928467,2026-04-03T17:31:22+05:00,Friday,4,0,4,17,evening,alert,88.44
43.346938,77.044462,2026-04-29T22:19:15+05:00,Wednesday,2,0,4,22,late_evening,transport,69.83
43.238396,76.922143,2026-04-27T09:07:09+05:00,Monday,0,0,4,9,morning,transport,75.18
43.254668,76.939253,2025-11-19T17:17:27+05:00,Wednesday,2,0,11,17,evening,others,64.15
43.263712,76.955426,2026-03-11T08:47:38+05:00,Wednesday,2,0,3,8,morning,others,46.89
43.248107,76.862515,2025-12-15T20:15:36+05:00,Monday,0,0,12,20,evening,transport,64.08
43.25118,76.939584,2026-01-14T11:04:25+05:00,Wednesday,2,0,1,11,daytime,human,63.57
43.247327,76.940448,2026-02-19T12:36:48+05:00,Thursday,3,0,2,12,daytime,human,60.83
43.225711,76.900075,2025-12-03T19:30:12+05:00,Wednesday,2,0,12,19,evening,animals,50.16
43.345279,77.039465,2026-04-02T10:16:40+05:00,Thursday,3,0,4,10,morning,transport,70.28
43.258384,76.972885,2025-12-21T20:51:40+05:00,Sunday,6,1,12,20,evening,animals,40.13
43.258054,76.94319,2026-01-28T10:57:26+05:00,Wednesday,2,0,1,10,morning,human,57.97
43.220586,76.928708,2026-04-30T09:51:56+05:00,Thursday,3,0,4,9,morning,transport,79.71
43.246525,76.935879,2026-02-06T13:32:51+05:00,Friday,4,0,2,13,daytime,human,64.66
43.258713,76.947352,2026-02-14T22:40:28+05:00,Saturday,5,1,2,22,late_evening,human,68.45
43.222304,76.898099,2026-01-26T19:20:44+05:00,Monday,0,0,1,19,evening,others,53.95
43.218553,76.897696,2026-04-01T06:57:05+05:00,Wednesday,2,0,4,6,morning,others,35.0
43.273692,76.898863,2025-12-16T10:02:31+05:00,Tuesday,1,0,12,10,morning,building_noise,75.04
43.235282,76.922508,2025-11-10T08:43:44+05:00,Monday,0,0,11,8,morning,transport,78.13
43.234758,76.974767,2025-11-24T22:59:26+05:00,Monday,0,0,11,22,late_evening,others,42.78
43.234666,76.975381,2025-12-09T15:48:36+05:00,Tuesday,1,0,12,15,daytime,human,53.02
43.283863,76.894309,2025-11-22T18:19:46+05:00,Saturday,5,1,11,18,evening,building_noise,74.8
43.282119,76.890065,2026-02-04T16:43:04+05:00,Wednesday,2,0,2,16,daytime,building_noise,69.64
43.264453,76.956305,2025-11-05T22:23:45+05:00,Wednesday,2,0,11,22,late_evening,others,48.35
43.247005,76.861415,2025-11-07T09:33:52+05:00,Friday,4,0,11,9,morning,transport,76.39
43.260477,76.967837,2026-01-09T21:43:09+05:00,Friday,4,0,1,21,late_evening,others,47.64
43.25374,76.943959,2026-02-25T19:58:39+05:00,Wednesday,2,0,2,19,evening,transport,71.11
43.21672,76.927956,2026-01-29T02:09:11+05:00,Thursday,3,0,1,2,night,human,53.8
43.282026,76.889797,2025-12-17T13:17:33+05:00,Wednesday,2,0,12,13,daytime,building_noise,75.82
43.258262,76.973445,2026-03-26T17:23:32+05:00,Thursday,3,0,3,17,evening,others,56.86
43.227233,76.902368,2026-01-05T18:00:45+05:00,Monday,0,0,1,18,evening,human,58.75
